man in a red and black shirt	['shirt', 'red']	color	['black', 'black shirt', 'white', 'wearing black', 'black pants', 'black uniform', 'hat black', 'black dress', 'white shirt', 'wears black']		what color is the middle man's shirt on the court
the tennis player is dressed in white.	['player', 'white']	dressed in	['are dressed in', 'dressed in', 'is in', 'dressed in an', 'dressed in really', 'dressed in white', 'was in', 'is seen in', 'clad in', 'is in the']		what color is the player's shirt
the tennis player is in all white	['tennis', 'white']	X	['is in', 'player in', 'all in', 'in all', 'is in the', 'are all in', 'are playing in', 'in players', 'in one', 'that are in']		what color is the tennis court
the tennis player is dressed in white.	['tennis', 'white']	X	['is in', 'player in', 'dressed in', 'are dressed in', 'was in', 'dressed in really', 'dressed in an', 'is seen in', 'is wearing', 'is in the']		what color is the tennis player wearing
the tennis player is dressed in white.	['player', 'white']	dressed in	['are dressed in', 'dressed in', 'is in', 'dressed in an', 'dressed in really', 'dressed in white', 'was in', 'is seen in', 'clad in', 'is in the']		what color is the tennis player wearing
the wall separating the crowd from the players are blue	['wall', 'crowd']	separating the	['separating', 'the', 'behind the', 'for separating', 'between the', 'separating from', 'wall separating', 'crossing the', 'inside the', 'separating two']		what color is the wall separating the crowd from players
the wall separating the crowd from the players are blue	['wall', 'players']	separating the crowd from	['hanging from the', 'in the', 'is across from the', 'the', 'between the', 'standing in the', 'behind the', 'jumping in the', 'around the', 'at the']		what color is the wall separating the crowd from players
the wall separating the crowd from the players are blue	['wall', 'blue']	color	['are in the', 'are the', 'are standing in the', 'is across from the', 'are on the', 'that are on the', 'are out in the', 'are built in the', 'are near the', 'hanging from the']		what color is the wall separating the crowd from players
the wall separating the crowd from the players are blue	['crowd', 'players']	X	['hanging from the', 'from in', 'from', 'the', 'that from', 'in the', 'is across from the', 'from one', 'around the', 'from first']		what color is the wall separating the crowd from players
the wall separating the crowd from the players are blue	['crowd', 'blue']	X	['are from', 'are the', 'are in the', 'are on the', 'are two players on', 'are coming from', 'are far from', 'is across from the', 'are watching from', 'are near the']		what color is the wall separating the crowd from players
the wall separating the crowd from the players are blue	['players', 'blue']	X	['are', 'are blue', 'are red', 'are purple', 'are white', 'are orange', 'are pink', 'colors are', 'fans are', 'are gray']		what color is the wall separating the crowd from players
the tennis player is dressed in white.	['tennis', 'white']	X	['is in', 'player in', 'dressed in', 'are dressed in', 'was in', 'dressed in really', 'dressed in an', 'is seen in', 'is wearing', 'is in the']		what color sports gear is the tennis player wearing
the tennis player is dressed in white.	['player', 'white']	dressed in	['are dressed in', 'dressed in', 'is in', 'dressed in an', 'dressed in really', 'dressed in white', 'was in', 'is seen in', 'clad in', 'is in the']		what color sports gear is the tennis player wearing
tennis racket has a red w on it	['racket', 'red']	X	['has', 'has red', 'has has', 'racket has yellow', 'has yellow', 'has blue', 'has pink', 'has purple', 'has been', 'has orange']		what does the tennis racket have on written
tennis racket has a red w on it	['racket', 'it']	X	['has on blue', 'has red rectangle on', 'has on brown', 'has on colored', 'has on white', 'has white on', 'has on gray', 'has on h', 'has on bright yellow', 'on motorcycle has red']		what does the tennis racket have on written
empty chair in the stands.	['stands', 'empty']	X	['chair in', 'in the', 'sits in the', 'sitting in the', 'standing in the', 'sitting on chair in', 'chair in room', 'parked in the', 'is in the', 'running in the']		what is empty to the upper left
blue poles separate the seating in the crowd	['poles', 'crowd']	separate the seating in	['in the', 'standing in the', 'sitting in the', 'running in the', 'in the middle', 'are in the', 'sits in the', 'is in the', 'in the uneven', 'jumping in the']		what is separating the sections in the crowd
blue poles separate the seating in the crowd	['seating', 'crowd']	in the	['in the', 'standing in the', 'sitting in the', 'in the middle', 'is in the', 'jumping in the', 'sits in the', 'are in the', 'running in the', 'displayed in the']		what is separating the sections in the crowd
five people wearing sunglasses.	['people', 'sunglasses']	wearing	['wearing', 'wearing jacket', 'wearing glasses', 'wore', 'wearing pants', 'wearing dress', 'wearing tan', 'wearing tuxedo', 'wearing shirt', 'wearing socks']		what is the group of people wearing in the crowd
adidas logo on the mans shirt.	['adidas', 'shirt']	logo on	['on the mans', 'on the', 'logo on', 'sits on the', 'on mans', 'parked on the', 'image on the', 'draped on the', 'logo on bottom', 'on another mans']		what is the logo on the man's shirt
the tennis player is in all white	['player', 'white']	dressed in	['are all in', 'is in', 'all in', 'in all', 'is in the', 'that are in', 'are in the', 'are in', 'is covered in', 'are not in']		what is the player holding
man is wearing a white adidas shirt	['man', 'white']	X	['is wearing', 'was wearing', 'is wearing all', 'is', 'are wearing', 'wearing', 'are wearing white', 'man wearing white', 'are wearing blue', 'man wearing black']		what kind of shirt is man wearing
man is wearing a white adidas shirt	['man', 'adidas']	X	['is wearing', 'are wearing white', 'wearing white', 'wears white', 'man wearing white', 'wearing black', 'wearing white blue', 'woman wearing white', 'are wearing blue', 'wearing white pink']		what kind of shirt is man wearing
man is wearing a white adidas shirt	['man', 'shirt']	wearing	['is wearing', 'wearing white', 'wearing adidas', 'are wearing white', 'wearing white nike', 'wears white', 'wearing black', 'wearing white jersey', 'wears white shirt', 'wearing white pink']		what kind of shirt is man wearing
man is wearing a white adidas shirt	['shirt', 'white']	color	['adidas', 'wearing adidas', 'in adidas', 'white shirt', 'sneaker', 'black shirt', 'shirt', 'wearing addidas', 'sneakers', 'shirt blue']		what kind of shirt is man wearing
adidas logo on the mans shirt.	['adidas', 'shirt']	logo on	['on the mans', 'on the', 'logo on', 'sits on the', 'on mans', 'parked on the', 'image on the', 'draped on the', 'logo on bottom', 'on another mans']		what logo is on the shirt of the man on the far left
the wall separating the crowd from the players are blue	['wall', 'crowd']	separating	['separating', 'the', 'behind the', 'for separating', 'between the', 'separating from', 'wall separating', 'crossing the', 'inside the', 'separating two']		what separates the crowd from the players
the wall separating the crowd from the players are blue	['wall', 'players']	separating crowd from	['hanging from the', 'in the', 'is across from the', 'the', 'between the', 'standing in the', 'behind the', 'jumping in the', 'around the', 'at the']		what separates the crowd from the players
the wall separating the crowd from the players are blue	['crowd', 'players']	from	['hanging from the', 'from in', 'from', 'the', 'that from', 'in the', 'is across from the', 'from one', 'around the', 'from first']		what separates the crowd from the players
the wall separating the crowd from the players are blue	['crowd', 'blue']	X	['are from', 'are the', 'are in the', 'are on the', 'are two players on', 'are coming from', 'are far from', 'is across from the', 'are watching from', 'are near the']		what separates the crowd from the players
the wall separating the crowd from the players are blue	['players', 'blue']	X	['are', 'are blue', 'are red', 'are purple', 'are white', 'are orange', 'are pink', 'colors are', 'fans are', 'are gray']		what separates the crowd from the players
the tennis player is dressed in white.	['tennis', 'white']	X	['is in', 'player in', 'dressed in', 'are dressed in', 'was in', 'dressed in really', 'dressed in an', 'is seen in', 'is wearing', 'is in the']		what sex is the player wearing all white
the tennis player is dressed in white.	['player', 'white']	dressed in	['are dressed in', 'dressed in', 'is in', 'dressed in an', 'dressed in really', 'dressed in white', 'was in', 'is seen in', 'clad in', 'is in the']		what sex is the player wearing all white
he is wearing athletic shoes.	['shoes', 'he']	X	['is wearing', 'wearing athletic', 'is wearing all', 'was wearing', 'are wearing', 'athletic', 'wearing', 'wearing baseball', 'is', 'wears']		what type of shoes are the people wearing on the court
the wall separating the crowd from the players are blue	['wall', 'players']	separating the crowd from	['hanging from the', 'in the', 'is across from the', 'the', 'between the', 'standing in the', 'behind the', 'jumping in the', 'around the', 'at the']		what year is on the blue wall
the wall separating the crowd from the players are blue	['wall', 'blue']	color	['are in the', 'are the', 'are standing in the', 'is across from the', 'are on the', 'that are on the', 'are out in the', 'are built in the', 'are near the', 'hanging from the']		what year is on the blue wall
the wall separating the crowd from the players are blue	['players', 'blue']	X	['are', 'are blue', 'are red', 'are purple', 'are white', 'are orange', 'are pink', 'colors are', 'fans are', 'are gray']		what year is on the blue wall
the tennis player is in all white	['tennis', 'white']	X	['is in', 'player in', 'all in', 'in all', 'is in the', 'are all in', 'are playing in', 'in players', 'in one', 'that are in']		where is the tennis racquet
a tennis player in white holding his racket	['tennis', 'white']	X	['player in', 'baseball player in', 'in players', 'in', 'playing in', 'player', 'playing tennis in', 'play in', 'ball in players', 'captain in']		who is holding a tennis racket
a tennis player in white holding his racket	['tennis', 'racket']	X	['in black holding', 'in red holding', 'in shirt holding', 'in his', 'holding in', 'in holding', 'in black playing', 'in white', 'white in', 'man in white shirt']		who is holding a tennis racket
